Age,Annual Income,Spending Score,Previous Purchases,Campaign Engagement,Days Since Last Purchase,Gender,Marital Status,Children,Social Media Interaction,Email Click Rate,Online Browsing Time,Loyalty Points,Product Reviews,Customer Tenure,Response
42,129502,26,7,6,320,0,0,2,7,0.08326408484730041,10,604,46,7,0
26,54395,75,7,9,144,1,1,1,9,0.37501136711616934,131,1493,16,19,1
19,48756,71,15,8,277,0,1,1,19,0.897601863208795,179,3016,32,2,1
32,146580,17,10,3,99,1,0,1,15,0.8760813592058881,46,2486,10,11,0
67,117710,82,17,3,13,0,0,1,4,0.31122476232912777,121,4454,32,16,0
20,64651,7,3,8,261,0,0,1,3,0.22743005468719113,138,4435,27,17,0
66,96333,56,0,3,46,0,0,3,12,0.5827664400989118,49,1860,41,19,0
53,103745,64,0,9,224,1,0,3,7,0.09612427747436214,216,4934,40,19,0
21,136539,20,13,3,143,0,1,0,12,0.23337062502440797,208,359,4,7,0
31,79306,38,3,7,195,0,0,0,4,0.16675686670728918,52,3893,20,1,0
58,51346,75,10,3,289,0,0,1,16,0.20774225649440758,141,4919,29,18,0
58,143561,58,17,8,256,0,1,3,14,0.21481416858011637,17,1485,45,15,0
42,58024,16,15,7,7,0,1,0,6,0.6274841496953943,108,3384,25,16,0
67,124950,51,16,4,277,1,0,1,9,0.4881126014945858,226,3024,2,6,0
27,148768,27,1,8,323,0,0,2,2,0.8622928589562476,252,1405,48,17,0
38,70818,51,3,7,289,0,0,1,15,0.7356166274379707,102,3087,20,17,0
53,35947,75,2,9,292,1,1,2,19,0.4988538284993401,94,3816,11,0,0
29,105153,16,14,3,22,0,0,2,14,0.3074204214874132,186,1866,6,16,0
44,116240,87,1,3,83,0,0,1,5,0.8319623528273212,49,3139,25,19,0
57,124238,60,18,0,254,0,0,1,9,0.07953665567713453,188,3802,43,3,0
19,97428,76,8,3,23,0,1,1,6,0.6809999006545874,144,4702,38,7,0
30,59754,40,9,7,324,1,0,1,18,0.11300328005200144,123,4398,12,4,0
49,93355,67,18,4,335,0,0,0,4,0.5327964139663999,53,4295,13,3,1
48,88241,2,4,5,315,0,0,0,6,0.9016143955435061,264,4423,24,5,0
33,98960,48,13,3,37,0,0,2,2,0.23806737405263434,159,3989,16,12,0
49,137754,52,9,4,220,0,1,1,1,0.07853019674057138,277,4519,15,16,0
49,43418,24,15,9,213,1,0,0,18,0.33949895353721193,295,4037,27,6,0
51,125422,93,5,7,332,0,1,0,1,0.47825735813728165,247,2725,39,11,0
28,130319,98,7,8,84,0,1,3,18,0.7248087250871332,155,326,40,3,0
27,118593,84,1,2,3,1,1,3,17,0.02973316929594183,224,4369,17,2,0
32,85184,82,17,9,194,0,0,0,0,0.13088287276999033,21,536,3,13,0
34,34833,78,19,3,113,1,0,2,8,0.4107340753663007,228,578,39,16,0
57,105430,82,7,0,214,0,0,0,15,0.0950212397831347,162,4089,16,7,0
35,144246,2,4,4,335,1,1,1,7,0.9558905649374335,283,4500,32,10,0
26,71833,65,16,3,364,1,0,0,10,0.5109888031537652,66,4190,38,11,0
42,30565,20,15,5,140,1,1,3,15,0.3769335236826338,85,1449,23,16,0
57,70180,34,4,5,166,1,1,3,19,0.9797273147392423,37,591,18,9,0
31,48402,41,16,9,286,0,1,1,9,0.6460948091721676,180,4403,41,8,0
42,72845,41,3,5,334,0,0,0,15,0.5158228917679233,102,319,45,3,0
67,105851,75,0,2,4,1,0,1,12,0.2411345327204577,86,2901,33,4,0
39,42834,91,5,6,126,1,1,2,6,0.25307863602072955,5,1148,29,4,0
69,97850,23,0,2,85,1,1,3,0,0.3622673346159847,141,4525,48,15,0
47,67180,38,3,5,85,0,1,0,13,0.7507258777386713,35,1066,30,12,0
37,33883,44,1,9,23,1,0,0,8,0.8160049285746518,76,830,1,1,0
38,139688,67,12,0,44,0,1,2,13,0.19207458812871325,43,4480,40,17,0
61,105587,62,13,7,110,0,0,2,3,0.8174115914224865,237,1689,14,4,1
49,136520,12,16,6,289,1,0,3,8,0.3309382343631353,44,713,45,4,0
68,41695,30,10,8,184,1,1,2,1,0.20029540882203056,111,3864,48,16,0
63,53123,95,2,2,234,0,0,3,10,0.1947825732537375,261,3070,9,8,0
66,88481,87,6,7,156,1,0,3,19,0.46343047328058307,109,88,5,1,0
38,103438,65,9,1,160,1,1,1,13,0.7671305239984445,210,1667,32,17,0
52,141491,41,10,8,199,0,0,1,3,0.5707154951274606,226,3921,22,7,0
49,47573,20,9,0,121,1,0,3,2,0.4646469815796296,46,4679,41,11,0
47,124910,6,7,9,223,1,0,0,9,0.01801636976332477,21,1286,4,5,0
56,86494,75,4,6,364,0,0,1,19,0.5635613109323686,66,2437,39,12,0
66,42288,99,1,9,22,1,0,0,0,0.674705999985753,240,1961,30,10,0
29,76978,4,14,0,196,1,0,2,8,0.09807124230667552,204,4523,13,7,0
58,102420,93,15,5,284,0,0,0,12,0.9561771083799567,103,2708,5,18,1
64,147845,10,3,0,5,1,1,2,10,0.09154142840698765,12,4725,32,13,0
35,106095,51,15,3,307,0,1,3,9,0.6906766266592508,76,3580,44,13,0
38,84672,93,11,6,344,1,0,3,0,0.5245548403103456,11,997,31,11,0
30,91821,38,13,1,88,0,0,3,12,0.8841891400727783,4,2576,11,15,0
38,113661,1,11,2,272,0,1,2,8,0.4140938595512521,204,4494,38,17,0
25,99224,8,15,3,283,1,0,0,7,0.5085431565737631,126,1987,44,2,0
63,119405,81,15,5,264,0,0,1,12,0.5529236515686313,252,4808,21,16,1
57,142418,83,11,8,114,1,0,1,7,0.874846958660972,14,1963,13,6,0
63,133673,63,1,3,123,0,0,0,16,0.7996473891331807,65,2336,34,9,0
24,84796,33,13,5,259,1,1,1,0,0.2801097117949797,293,3962,23,4,0
40,74706,15,10,6,168,0,1,2,11,0.9552558299957474,207,174,34,8,0
61,34023,31,8,3,35,0,0,2,11,0.7530702998249781,224,4458,14,1,0
49,144286,21,6,5,228,1,1,1,10,0.01204448371848732,97,3712,12,15,0
28,112636,3,11,2,133,1,0,1,10,0.18374562240452308,54,1908,39,4,0
39,66735,66,16,4,243,0,1,2,15,0.8558061559735811,216,584,45,7,1
39,102959,35,8,9,64,0,0,0,4,0.6458633448521806,217,1314,20,7,0
60,69218,41,5,3,236,0,1,1,8,0.25812900322032317,239,2592,2,14,0
42,42213,59,11,6,2,0,0,1,9,0.17142214668378208,103,4617,7,17,0
39,131519,16,19,5,36,0,0,3,10,0.14675192785561797,269,3772,13,11,0
45,128694,56,9,6,108,0,1,3,2,0.3181054471189517,142,1445,49,15,0
46,58460,45,8,5,249,0,1,0,10,0.8985300371604622,162,1658,43,5,0
30,94680,59,11,1,2,0,0,2,7,0.35204633415222764,158,4291,42,2,0
35,147725,50,0,6,234,1,1,0,0,0.6607005645938838,200,4946,9,17,0
19,61017,85,1,7,250,1,1,0,16,0.11156565124096285,262,1675,32,1,0
46,128536,12,18,6,142,1,0,0,15,0.531399568006476,293,4698,7,17,0
38,122038,92,0,3,247,1,1,1,15,0.342874426754574,214,3487,3,2,0
32,60990,12,15,3,55,0,0,2,2,0.16052102969187376,13,1620,8,6,0
69,49515,33,15,4,60,0,1,2,14,0.7977787390140434,280,4405,0,1,0
44,59991,84,17,8,67,1,0,1,1,0.8155395399881306,116,4036,22,12,1
67,37634,49,17,4,78,0,0,0,10,0.3062711031001921,261,4210,12,7,0
48,107034,21,12,1,326,0,1,3,8,0.6537659961963203,19,3059,28,19,0
32,106452,60,11,4,195,1,0,1,4,0.3940722559545524,80,3590,43,4,0
68,59377,52,8,2,194,1,0,0,2,0.04447617114303082,95,1357,29,1,0
40,63001,54,4,9,22,1,1,0,7,0.42777752981121997,186,1060,38,16,0
41,31391,39,8,7,13,0,0,0,5,0.5758607257787081,133,1329,22,15,0
61,95206,49,12,9,288,0,1,0,6,0.2990367460071962,166,2428,20,14,0
30,139388,64,15,9,8,1,1,3,11,0.9488957145209787,137,1412,38,12,1
39,72215,86,9,1,139,1,0,3,6,0.5580432183409405,136,4655,12,15,0
60,109720,26,15,3,241,1,1,1,8,0.37146973877538836,228,264,30,9,0
54,57114,71,13,4,252,1,1,0,8,0.7350200849076607,161,2739,12,3,1
50,41882,7,1,3,226,0,0,1,0,0.34092024349635763,204,234,25,11,0
20,143142,72,18,4,94,1,1,0,2,0.024706158521345056,74,333,48,14,0
36,47273,62,10,9,178,0,0,3,4,0.008260744444185009,214,3259,23,10,0
40,136206,90,18,3,2,1,1,1,10,0.3019696226582139,188,1282,24,10,0
46,75647,88,10,2,183,0,0,2,3,0.15598404854236247,206,1715,46,16,0
47,112665,24,13,0,45,0,1,1,11,0.35246324818330876,116,1691,3,0,0
56,94892,40,14,3,291,1,0,2,0,0.7696606573673948,266,842,20,11,0
61,72679,76,6,8,140,0,0,1,0,0.30905055537332204,12,1232,6,19,0
64,30427,47,14,0,12,1,1,3,12,0.5596473558573968,70,3153,5,17,0
42,126952,8,7,6,185,1,0,2,19,0.9196456550984301,94,720,5,19,0
54,96267,54,3,2,84,1,0,3,4,0.6982928597694387,240,664,42,2,0
64,30799,9,17,7,42,0,0,1,19,0.5617581468909559,21,468,38,13,0
25,85659,3,13,5,155,1,1,3,1,0.8670557339246486,37,4362,30,2,0
59,124409,54,17,0,183,0,0,0,18,0.3306439355851962,141,2051,8,2,0
33,37025,21,3,9,46,1,1,2,6,0.19784474721895873,261,2994,1,16,0
25,44481,95,1,4,205,0,1,0,15,0.7471694970547198,237,2664,20,6,0
18,55411,48,5,7,209,1,1,2,3,0.05879386020077371,30,3495,6,4,0
61,126894,47,10,2,274,1,0,3,17,0.42418240456020306,50,4166,0,6,0
22,135928,88,0,3,82,0,1,3,10,0.28707649907238364,19,1297,6,2,0
20,44961,68,14,6,96,0,0,0,15,0.9713250026161871,134,530,8,16,1
18,51767,84,11,5,178,0,1,0,9,0.3770956305524108,241,547,24,15,1
21,81690,63,17,6,354,1,1,1,1,0.6634291272038068,116,756,47,17,1
57,82870,16,4,8,147,0,1,0,9,0.26848459746547093,154,3291,12,9,0
52,136536,74,10,8,284,0,0,2,2,0.9831725608126365,12,4267,30,6,0
49,66135,90,18,1,71,0,1,2,11,0.1803917033821536,4,4838,5,3,0
59,94514,93,0,2,216,0,0,2,19,0.9067027856045765,64,1323,45,2,0
51,116928,5,16,3,208,1,0,1,1,0.4453716215064569,144,931,13,13,0
60,108798,11,7,5,320,0,1,1,7,0.4272755442383528,164,1466,48,5,0
42,100765,29,15,4,293,0,1,2,17,0.7012972313039634,145,1437,29,0,0
27,53772,79,10,5,123,1,1,0,8,0.09331750811165995,258,3919,21,2,0
38,48799,70,18,7,349,1,0,3,10,0.5466922685622165,244,595,3,8,1
63,142051,48,10,1,155,1,0,1,2,0.21997065688977901,127,124,28,3,0
56,53555,15,14,5,32,0,0,0,7,0.1571216886283493,221,4141,1,4,0
44,122152,84,7,8,268,0,1,1,4,0.8774745190668732,223,4996,29,13,1
44,49333,34,13,4,215,0,0,1,14,0.9972867863889588,77,3499,23,2,0
19,34261,60,0,0,100,0,0,3,9,0.9711968575330426,16,1237,15,7,0
58,149833,62,9,7,179,0,0,1,13,0.8211613200516222,82,4929,24,8,1
65,99002,2,6,3,126,1,0,1,4,0.91997063421353,174,633,0,12,0
30,76553,80,17,7,332,0,1,3,17,0.9242125426680462,67,1521,11,10,1
26,33088,19,11,3,168,0,1,2,11,0.17636145970598927,141,1465,38,17,0
69,75783,98,1,7,304,0,1,1,2,0.08569846723914087,66,3394,15,18,0
53,31115,49,17,8,134,0,0,1,7,0.12678559532185263,223,1883,26,11,0
39,100114,78,6,4,291,0,0,2,13,0.1626043853770186,138,585,28,5,0
59,98126,88,19,4,92,0,1,2,0,0.8224469858899582,257,606,28,7,1
43,102908,28,11,1,220,1,1,2,3,0.9412748580212976,272,428,3,2,0
29,99109,48,19,8,154,1,0,2,7,0.3518388137498897,169,2479,37,14,0
34,32978,96,13,3,279,1,0,0,12,0.034363660339515545,124,630,43,16,0
31,138943,37,9,2,198,1,0,2,15,0.30748019713815866,278,1105,31,13,0
31,39422,74,8,1,336,1,1,2,15,0.706138547874406,32,1035,47,8,0
51,73626,49,14,2,240,1,0,2,8,0.9429048450460479,213,2998,44,10,0
37,119233,48,19,3,97,0,0,0,18,0.4496939983875686,77,2401,43,2,0
28,86174,73,9,8,249,0,1,3,7,0.33606728063492697,105,44,40,8,0
33,126356,88,18,5,104,1,0,2,18,0.6532233740552803,19,2651,3,2,0
68,67743,29,18,9,260,1,0,0,0,0.2111267290758263,110,1470,33,17,0
48,100461,60,11,4,128,0,1,1,12,0.7658140052177922,180,4287,33,18,0
23,87199,29,11,8,326,0,0,3,12,0.41403347657812195,144,683,1,3,0
36,59430,58,8,7,258,1,0,0,3,0.9772713949883856,135,3854,27,5,0
54,58834,48,19,5,291,1,0,2,9,0.9341187939605837,262,1424,46,8,0
21,54435,23,3,2,139,1,1,3,10,0.6653687766874241,240,3045,0,11,0
64,117212,27,0,6,14,0,1,0,13,0.6479813866854023,164,3388,22,1,0
21,85797,95,15,9,183,1,0,0,4,0.1231503609707083,29,2969,37,8,0
37,73554,7,0,5,15,1,0,0,12,0.28094530702857257,51,755,36,9,0
27,84555,49,12,7,220,1,0,0,14,0.8619293416626741,84,1112,18,11,0
41,115350,54,2,5,62,1,1,0,16,0.3629839554151959,169,2970,26,4,0
52,44716,68,11,9,240,0,0,0,15,0.42412602833692215,154,4309,42,1,1
43,90261,78,8,3,278,1,1,0,0,0.8398230709088481,258,151,11,11,0
54,57528,42,3,9,332,0,0,0,11,0.42692580103043154,15,2066,0,6,0
55,31995,74,1,6,256,0,1,1,19,0.8500116694854958,204,2088,12,17,0
38,52414,59,8,6,184,1,1,1,18,0.06942901960378522,70,1746,46,1,0
57,43844,44,19,7,75,1,0,2,6,0.6910752550809548,242,4590,0,5,0
56,66659,98,12,1,26,0,1,2,4,0.06300930183547837,116,4456,44,0,0
38,45522,26,13,5,24,0,0,2,7,0.7900124800662972,97,2188,9,18,0
27,135449,23,2,2,341,0,1,2,3,0.552218026298993,41,4062,13,17,0
55,104034,73,17,7,61,0,0,2,13,0.5558725221827236,121,2113,39,15,1
63,72322,8,8,3,145,0,1,2,5,0.37668833148957426,223,1882,21,5,0
21,97638,53,14,3,232,1,1,1,18,0.903336309562803,108,2111,45,16,0
62,131334,14,9,1,348,1,1,1,3,0.5090949498067703,288,1436,36,3,0
37,38524,71,16,5,285,1,1,1,9,0.26043714089443715,28,213,19,19,0
34,60846,7,12,5,83,0,0,0,18,0.8241298704009593,113,1309,46,16,0
24,103643,9,0,0,174,0,1,0,9,0.9481334138982161,230,4680,27,11,0
21,90096,3,10,7,169,0,1,2,12,0.24229114553712572,193,2756,11,10,0
46,144930,78,4,2,289,0,1,3,2,0.6052644442385674,7,611,15,6,0
31,113804,17,8,0,3,1,1,1,7,0.5885717893878559,42,4108,0,8,0
20,77703,44,6,9,286,1,1,3,9,0.6096201461934493,112,3950,17,10,0
41,54399,86,6,0,306,0,0,2,1,0.564233753646009,267,1153,3,15,0
54,105160,46,1,0,49,0,0,1,0,0.10017733221995606,39,439,5,9,0
33,122662,90,18,4,269,1,0,3,9,0.4124865981204404,4,2488,48,14,0
69,118667,58,19,4,7,1,1,1,12,0.9857156731432278,109,864,43,18,0
21,78591,28,17,0,356,1,0,3,0,0.0882037161757725,256,2305,34,6,0
41,50714,14,9,4,68,0,0,2,1,0.6696348479908458,160,4220,11,3,0
51,136167,9,4,6,138,1,1,2,9,0.8942993025824731,187,2827,26,18,0
47,65877,26,15,4,247,0,0,0,3,0.20065771657333165,72,2107,28,10,0
35,114106,2,4,8,28,1,1,3,6,0.8024195900822403,230,2487,42,11,0
36,108018,75,14,3,182,1,0,1,4,0.24177469396214413,33,2779,16,2,0
48,129854,81,15,8,212,1,0,3,15,0.03037891720264263,71,527,36,3,0
36,89136,34,3,7,319,0,0,0,6,0.5211321759619072,288,722,39,17,0
66,63414,19,13,0,304,0,0,0,8,0.7108736997203312,55,1482,26,14,0
63,116576,39,16,3,18,1,1,0,19,0.19694093208759522,75,1197,5,0,0
36,108943,82,16,6,225,0,0,0,8,0.07042975867998247,82,286,35,18,0
39,75468,13,15,0,229,1,1,1,10,0.5534581738532487,230,2048,44,1,0
41,128841,5,8,7,338,0,1,1,16,0.14772141871552147,148,541,6,17,0
62,109702,50,1,1,95,1,0,0,10,0.18431521631991632,195,4052,42,15,0
29,102108,23,10,7,114,0,1,1,8,0.703456030058054,235,3022,19,16,0
47,128538,88,14,3,358,0,1,0,18,0.6121069998378683,176,1551,9,18,0
55,122508,29,2,7,179,1,1,2,7,0.946972987094273,10,3139,14,19,0
48,76835,72,15,0,77,1,1,0,4,0.32341580496173716,122,3159,14,9,0
53,93333,26,18,4,326,0,0,2,5,0.2143904495103851,217,4263,22,10,0
36,72464,79,5,8,275,1,1,0,18,0.6557398235811696,132,1622,9,3,0
65,142454,57,13,6,351,1,1,0,10,0.9719975079468254,59,4112,3,14,0
62,52923,1,4,2,181,1,0,1,1,0.5534789526720034,157,2041,32,6,0
53,146062,28,4,3,94,1,1,2,2,0.29381647781829756,65,4706,11,13,0
47,91855,62,5,9,85,0,1,1,1,0.9104697471091635,143,2841,8,13,0
66,97445,47,17,6,94,1,1,0,12,0.6103958401841244,209,462,26,13,0
50,140454,78,17,5,334,0,1,2,10,0.21272847172690978,89,2458,10,11,1
35,128384,98,18,3,144,0,0,0,10,0.9496155283964278,11,1351,31,19,0
69,97619,59,1,2,247,0,0,2,12,0.2730103932060546,25,3316,14,0,0
66,76146,31,16,1,180,0,0,3,18,0.898483741259235,250,2164,6,4,0
45,90032,70,0,9,292,1,1,2,12,0.6145863693430952,241,3527,25,18,0
64,143521,49,8,8,18,0,0,3,0,0.5026473785348812,26,3058,7,5,0
28,146378,5,12,2,137,1,0,0,12,0.3325671683212813,52,2496,4,12,0
62,47140,31,3,6,43,1,1,0,5,0.11885190919173816,84,1304,1,13,0
50,32670,37,4,0,225,0,1,1,7,0.24481250795315024,175,482,1,15,0
34,66519,79,17,7,344,1,1,3,18,0.33100855250568395,292,3472,9,5,1
23,74512,15,9,0,36,0,1,1,13,0.28873717481717043,44,891,16,0,0
21,87811,52,3,1,313,1,1,3,5,0.07332700471551967,202,4970,12,5,0
37,133565,69,12,0,219,1,0,0,16,0.5797814700417361,130,3589,8,1,0
65,44691,92,12,3,127,1,1,1,1,0.47517960752996136,76,1846,15,4,0
64,135156,97,16,1,142,0,1,3,15,0.10646287241926289,156,2114,6,2,0
44,64262,11,7,0,182,0,1,1,4,0.46385395758533754,160,2227,11,14,0
32,84892,43,3,0,42,0,0,0,19,0.07896455356158594,16,4808,3,9,0
23,55595,70,2,1,209,1,1,3,5,0.9315293317864235,266,3727,30,17,0
64,87207,23,10,5,47,0,0,2,1,0.2590787481758524,122,1097,31,17,0
31,145589,40,11,1,311,1,0,3,4,0.7248243479698765,289,2959,35,11,0
28,63440,63,8,1,219,1,1,0,9,0.2512492836370952,222,680,2,5,0
56,38630,2,14,7,195,1,0,3,18,0.474512943596626,235,4953,40,0,0
26,61250,79,12,4,171,1,1,1,0,0.933266253012183,123,3899,6,4,1
43,124334,87,4,7,236,0,0,0,5,0.8716871346082986,292,3839,1,19,0
33,138572,86,4,7,174,0,1,0,15,0.7788807024400357,149,3341,10,16,0
22,128748,73,18,1,31,1,1,2,9,0.7901912006696625,34,408,49,9,0
69,137461,47,10,6,223,1,1,2,7,0.8234620740164595,14,2781,6,8,0
27,107518,30,8,8,53,1,0,1,19,0.7426358810681501,268,2205,46,19,0
67,104191,16,2,7,185,0,0,1,18,0.8968556510851392,28,4026,19,13,0
20,94791,59,17,8,233,1,0,3,19,0.35023526958350726,15,4030,21,17,0
30,114118,47,12,7,316,0,0,1,6,0.5261276591603757,0,222,21,14,0
60,130591,30,11,3,230,0,1,1,14,0.6464142503567422,33,2661,24,10,0
66,93753,9,8,9,109,0,0,1,4,0.19779589104495943,103,4987,17,0,0
47,140261,65,9,6,99,1,0,3,3,0.5032631783126706,288,3453,9,15,1
62,90520,59,12,8,199,0,0,0,18,0.12407934641373108,142,4100,49,10,0
23,34008,64,19,8,210,0,0,0,18,0.611640679487773,185,3855,36,1,1
34,74464,8,19,3,220,0,0,3,9,0.0976212877997974,290,1230,11,12,0
62,137408,52,12,6,324,0,0,1,7,0.5033530057549231,180,2899,28,2,0
68,30496,18,8,5,149,0,0,2,19,0.4616464966431112,203,1064,2,19,0
36,129767,91,9,2,162,1,0,3,0,0.11179094740332285,57,4181,25,1,0
59,53212,82,18,9,142,1,0,2,19,0.4393357547108174,76,2466,16,0,1
52,50637,96,5,5,257,0,1,1,12,0.6778068132885996,148,416,19,12,0
63,75227,58,6,7,244,1,1,0,6,0.5947141440918776,38,2199,35,4,0
43,112413,49,14,1,149,0,1,2,1,0.45804708151792695,0,371,34,11,0
68,149753,32,18,2,111,1,0,2,8,0.3649450927734006,48,908,19,7,0
22,113346,48,13,7,98,1,1,2,18,0.057388306079244056,298,3249,38,4,0
46,39884,45,15,3,102,0,1,2,8,0.9558975392531897,87,673,13,19,0
54,146481,54,13,3,210,0,1,0,16,0.4027077293752901,69,1631,41,7,0
37,98259,85,19,1,11,1,1,0,17,0.4164771922546642,246,1263,40,3,0
66,79810,46,1,9,225,1,1,2,9,0.1283428192825542,62,2530,12,12,0
38,34761,96,8,0,300,1,1,3,0,0.5326682139292996,79,655,39,19,0
27,103166,31,2,6,147,0,1,0,10,0.9792209971281175,239,4783,27,16,0
22,46375,37,5,3,178,0,0,0,18,0.2530254789825179,84,2450,36,3,0
53,137045,16,4,5,6,1,0,1,18,0.3133362219970385,80,1597,31,6,0
23,55218,46,13,7,151,0,0,1,1,0.2362145126804127,66,4815,1,0,0
43,60565,46,14,6,322,1,1,3,4,0.8665855846686484,87,599,35,15,0
21,132654,78,17,6,69,0,0,3,2,0.47520993397103717,97,3406,13,9,1
56,62975,88,16,5,352,0,0,1,12,0.8235234884254031,258,30,25,7,0
56,57073,89,8,3,52,0,1,1,6,0.8500868437153052,166,4919,1,16,0
67,99726,61,18,3,161,1,1,2,10,0.7490896711322115,266,1734,10,1,0
52,31883,46,8,8,92,1,1,1,16,0.261044172261262,223,449,8,11,0
18,98422,51,15,4,150,1,1,3,0,0.03526370138092272,285,2790,49,19,0
41,79629,62,5,8,57,0,0,3,3,0.1432893854867897,66,3863,35,18,0
53,94170,35,7,8,195,0,0,1,0,0.6969496476862385,175,3900,6,2,0
23,104489,81,2,3,324,1,1,3,8,0.7405501371088414,103,4491,34,0,0
58,38381,42,4,1,207,1,1,0,17,0.7663767064774946,295,3698,16,19,0
63,53238,45,6,1,302,0,1,3,16,0.2439692907847053,227,2337,25,5,0
61,43795,68,0,8,298,0,0,2,18,0.15303601193629168,271,2285,28,19,0
48,125964,75,3,8,61,0,1,0,14,0.9230614980614587,159,275,37,14,0
37,92999,47,15,2,194,0,0,0,9,0.6642115918642327,189,830,32,16,0
41,79907,79,13,4,54,0,1,0,11,0.7419628016659179,229,77,10,1,0
42,39638,30,0,4,362,0,0,1,15,0.09390490485066738,213,3409,33,15,0
53,100467,24,3,1,48,1,0,2,11,0.41245883299722474,101,4130,5,4,0
38,72623,66,9,1,105,0,1,1,0,0.06330789675569337,39,4158,17,11,0
47,68492,43,10,9,77,1,1,2,12,0.6577517263079923,205,726,30,2,0
41,56411,34,6,0,283,0,1,3,3,0.4893582793340788,198,4016,14,1,0
61,140724,23,3,1,56,0,0,3,19,0.4514639198177879,136,2078,29,5,0
59,50534,61,0,6,168,1,0,3,11,0.9029073354013695,152,2270,42,5,0
47,132364,95,0,0,206,0,1,0,18,0.7401186042657689,132,2309,12,19,0
39,59181,37,16,0,259,1,1,3,14,0.9642532280346214,4,1572,4,3,0
45,133069,13,9,8,275,1,0,2,8,0.04626935598747839,267,2192,19,9,0
24,49996,97,4,1,344,1,1,0,6,0.6156775526881434,217,3054,39,19,0
52,102089,71,6,3,162,0,1,1,5,0.6302171904557753,244,2105,46,2,0
45,135682,96,7,2,243,1,0,0,8,0.026543135856186284,201,3476,17,0,0
31,113609,7,1,3,249,1,0,1,17,0.7870810377019001,86,1173,42,8,0
27,146004,42,8,6,308,0,0,1,7,0.1536148848845733,112,4099,1,18,0
33,102666,38,3,9,38,1,0,1,17,0.7012720307381759,293,2546,11,17,0
33,59405,52,11,1,308,1,0,0,12,0.03782394129819411,164,1620,19,19,0
48,131490,44,10,1,120,0,1,3,6,0.6136874455051846,233,4808,48,10,0
59,101325,64,4,8,85,1,0,1,11,0.5207807967233953,152,4187,23,8,0
42,58930,13,11,5,98,0,0,2,4,0.48327694940641397,59,1525,8,6,0
30,144426,88,3,6,245,1,1,2,15,0.36666536569385166,66,3721,45,3,0
23,47529,28,12,4,347,0,1,2,7,0.4202379393852469,115,2417,34,5,0
61,83546,96,0,4,207,1,0,2,6,0.47689427762675973,67,2774,30,12,0
26,37942,82,17,3,112,1,0,1,0,0.29768951041699376,163,3735,44,15,0
62,37548,98,3,7,82,0,0,2,1,0.9352888609196645,280,3384,46,1,0
53,145248,98,3,6,64,1,0,0,8,0.9650015710961773,7,1519,28,19,0
60,48296,1,7,9,0,1,1,2,14,0.29990281229055304,280,4432,28,17,0
37,81016,43,19,1,173,1,1,2,6,0.7786917390928654,29,175,3,1,0
35,127780,42,5,1,249,0,0,3,6,0.7516188174780664,114,2228,39,12,0
60,30296,95,3,5,225,0,1,0,19,0.8755824039734911,187,261,49,5,0
38,97945,50,3,0,283,0,1,0,12,0.0038457736047606828,228,3830,13,8,0
21,89980,60,10,6,83,1,0,3,3,0.3381179947509175,46,1059,27,8,0
67,86782,1,8,7,238,0,1,2,18,0.1449878093466811,177,1479,32,9,0
50,64229,51,13,9,27,1,0,1,9,0.3908582528631771,41,627,39,5,0
44,126382,16,3,7,286,0,1,0,3,0.5756281031589612,177,1562,7,0,0
24,83444,39,12,2,327,0,0,1,11,0.9088489159527211,262,3149,0,2,0
23,65036,15,5,6,303,0,0,1,2,0.8396140397609573,3,109,3,1,0
32,145682,33,12,0,281,0,0,2,7,0.4990223710096361,104,1799,28,16,0
35,69322,87,2,2,182,1,1,1,16,0.023502124148761294,172,986,34,3,0
49,144695,53,6,5,344,0,1,1,5,0.3008936202657534,286,2011,17,0,0
28,57167,98,0,8,134,1,1,1,12,0.10661008468565181,79,1242,37,11,0
37,81667,17,10,4,360,0,0,3,17,0.6506330666493085,60,4028,43,15,0
41,124527,89,1,4,56,1,1,3,15,0.6954281791504849,172,2685,49,12,0
32,113337,6,4,8,114,1,1,2,10,0.6488024477208113,2,4738,35,2,0
65,81468,31,13,8,185,0,0,0,13,0.2747169683439801,2,2736,39,19,0
24,102894,69,12,5,0,1,0,2,0,0.9195087194855383,82,1819,18,5,1
38,83084,40,15,4,337,1,0,0,11,0.5885062465335137,259,4562,48,15,0
59,93138,30,14,9,28,0,1,1,19,0.5972486748510499,58,3546,20,10,0
43,52588,69,2,1,231,0,0,0,5,0.8155573150310915,34,2774,15,12,0
61,92901,76,5,7,149,0,0,0,6,0.06924466173681076,178,2898,5,0,0
31,47671,7,8,7,189,1,1,0,10,0.2096078069772136,153,4408,25,0,0
54,113038,13,2,6,269,0,1,0,0,0.5895814593308837,165,4236,0,13,0
38,120664,4,12,7,247,0,1,3,2,0.6104328032780119,67,2013,17,8,0
35,61645,50,12,2,326,1,0,1,12,0.4667654454739739,242,3185,42,17,0
22,37637,3,6,2,194,0,0,0,5,0.7799384167112106,276,839,0,14,0
20,30660,12,4,1,254,0,1,0,9,0.34562345033807906,168,4010,26,1,0
40,137211,65,7,0,78,1,0,1,6,0.011233901586165107,88,814,18,1,0
43,36922,27,7,2,362,0,0,0,10,0.3399592785589942,258,837,34,0,0
